C2(X)	C2(Y)	C3(X)	C3(Y)	D1(X)	D1(Y)	D3(X)	D3(Y)	D4(X)	D4(Y)
6987.073	-6097.5	6987.073	-7047.5	6987.073	-4412.5	6987.073	-6877.5	6987.073	992.5
6987.074	-6005	6987.074	-7042.5	6987.074	-4282.5	6987.074	-6827.5	6987.074	1000
6987.075	-5877.5	6987.075	-6957.5	6987.075	-4097.5	6987.075	-6725	6987.075	1002.5
6987.076	-5860	6987.076	-6960	6987.076	-4057.5	6987.076	-6632.5	6987.076	965
6987.077	-5787.5	6987.077	-6995	6987.077	-4125	6987.077	-6662.5	6987.077	967.5
6987.078	-5750	6987.078	-6872.5	6987.078	-3977.5	6987.078	-6655	6987.078	977.5
6987.079	-5810	6987.079	-6865	6987.079	-4202.5	6987.079	-6695	6987.079	962.5
6987.08	-5915	6987.08	-6942.5	6987.08	-4497.5	6987.08	-6740	6987.08	937.5
6987.081	-5967.5	6987.081	-6982.5	6987.081	-4505	6987.081	-6772.5	6987.081	937.5
6987.082	-6087.5	6987.082	-6995	6987.082	-4727.5	6987.082	-6830	6987.082	917.5
6987.083	-6162.5	6987.083	-6990	6987.083	-4905	6987.083	-6875	6987.083	915
6987.084	-6292.5	6987.084	-6985	6987.084	-5037.5	6987.084	-6920	6987.084	930
6987.085	-6392.5	6987.085	-6980	6987.085	-5197.5	6987.085	-6955	6987.085	907.5
6987.086	-6345	6987.086	-6937.5	6987.086	-5302.5	6987.086	-7032.5	6987.086	907.5
6987.087	-6402.5	6987.087	-6962.5	6987.087	-5350	6987.087	-7032.5	6987.087	910
6987.088	-6407.5	6987.088	-6950	6987.088	-5162.5	6987.088	-7002.5	6987.088	910
6987.089	-6425	6987.089	-6900	6987.089	-5202.5	6987.089	-6970	6987.089	890
6987.09	-6262.5	6987.09	-6907.5	6987.09	-4980	6987.09	-6872.5	6987.09	855
6987.091	-6157.5	6987.091	-6832.5	6987.091	-4797.5	6987.091	-6790	6987.091	890
6987.092	-5992.5	6987.092	-6765	6987.092	-4555	6987.092	-6675	6987.092	895
6987.093	-5882.5	6987.093	-6630	6987.093	-4307.5	6987.093	-6497.5	6987.093	897.5
6987.094	-5767.5	6987.094	-6582.5	6987.094	-4175	6987.094	-6465	6987.094	900
6987.095	-5692.5	6987.095	-6570	6987.095	-3935	6987.095	-6375	6987.095	872.5
6987.096	-5602.5	6987.096	-6550	6987.096	-3932.5	6987.096	-6310	6987.096	890
6987.097	-5557.5	6987.097	-6482.5	6987.097	-3967.5	6987.097	-6255	6987.097	880
6987.098	-5502.5	6987.098	-6457.5	6987.098	-3972.5	6987.098	-6150	6987.098	880
6987.099	-5600	6987.099	-6415	6987.099	-4015	6987.099	-6215	6987.099	875
6987.1	-5597.5	6987.1	-6425	6987.1	-4117.5	6987.1	-6217.5	6987.1	877.5
6987.101	-5700	6987.101	-6417.5	6987.101	-4295	6987.101	-6280	6987.101	885
6987.102	-5797.5	6987.102	-6430	6987.102	-4547.5	6987.102	-6380	6987.102	865
6987.103	-5870	6987.103	-6437.5	6987.103	-4640	6987.103	-6392.5	6987.103	870
6987.104	-5917.5	6987.104	-6452.5	6987.104	-4817.5	6987.104	-6447.5	6987.104	857.5
6987.105	-5942.5	6987.105	-6440	6987.105	-4917.5	6987.105	-6492.5	6987.105	865
6987.106	-6027.5	6987.106	-6465	6987.106	-4967.5	6987.106	-6520	6987.106	882.5
6987.107	-5985	6987.107	-6460	6987.107	-4865	6987.107	-6530	6987.107	862.5
6987.108	-5947.5	6987.108	-6427.5	6987.108	-4902.5	6987.108	-6490	6987.108	850
6987.109	-5902.5	6987.109	-6380	6987.109	-4767.5	6987.109	-6477.5	6987.109	880
6987.11	-5830	6987.11	-6240	6987.11	-4620	6987.11	-6317.5	6987.11	862.5
6987.111	-5757.5	6987.111	-6237.5	6987.111	-4472.5	6987.111	-6265	6987.111	850
6987.112	-5632.5	6987.112	-6182.5	6987.112	-4150	6987.112	-6085	6987.112	840
6987.113	-5502.5	6987.113	-6015	6987.113	-3965	6987.113	-5985	6987.113	860
6987.114	-5387.5	6987.114	-6000	6987.114	-3825	6987.114	-5832.5	6987.114	892.5
6987.115	-5255	6987.115	-5875	6987.115	-3702.5	6987.115	-5692.5	6987.115	870
6987.116	-5145	6987.116	-5827.5	6987.116	-3535	6987.116	-5645	6987.116	870
6987.117	-5037.5	6987.117	-5855	6987.117	-3572.5	6987.117	-5587.5	6987.117	877.5
6987.118	-5035	6987.118	-5800	6987.118	-3577.5	6987.118	-5567.5	6987.118	867.5
6987.119	-5000	6987.119	-5785	6987.119	-3705	6987.119	-5522.5	6987.119	850
6987.12	-5095	6987.12	-5732.5	6987.12	-3865	6987.12	-5620	6987.12	872.5
6987.121	-5117.5	6987.121	-5760	6987.121	-3827.5	6987.121	-5600	6987.121	850
6987.122	-5247.5	6987.122	-5767.5	6987.122	-4055	6987.122	-5740	6987.122	850
6987.123	-5265	6987.123	-5750	6987.123	-4242.5	6987.123	-5777.5	6987.123	852.5
6987.124	-5327.5	6987.124	-5770	6987.124	-4355	6987.124	-5820	6987.124	850
6987.125	-5405	6987.125	-5792.5	6987.125	-4510	6987.125	-5867.5	6987.125	840
6987.126	-5450	6987.126	-5802.5	6987.126	-4357.5	6987.126	-5870	6987.126	870
6987.127	-5385	6987.127	-5692.5	6987.127	-4562.5	6987.127	-5847.5	6987.127	867.5
6987.128	-5415	6987.128	-5720	6987.128	-4490	6987.128	-5812.5	6987.128	860
6987.129	-5360	6987.129	-5592.5	6987.129	-4365	6987.129	-5695	6987.129	857.5
6987.13	-5237.5	6987.13	-5540	6987.13	-4087.5	6987.13	-5667.5	6987.13	855
6987.131	-5190	6987.131	-5452.5	6987.131	-3882.5	6987.131	-5495	6987.131	855
6987.132	-4952.5	6987.132	-5400	6987.132	-3737.5	6987.132	-5460	6987.132	875
6987.133	-4877.5	6987.133	-5347.5	6987.133	-3487.5	6987.133	-5347.5	6987.133	887.5
6987.134	-4787.5	6987.134	-5285	6987.134	-3387.5	6987.134	-5267.5	6987.134	860
6987.135	-4645	6987.135	-5190	6987.135	-3262.5	6987.135	-5145	6987.135	880
6987.136	-4550	6987.136	-5135	6987.136	-3165	6987.136	-5032.5	6987.136	862.5
6987.137	-4495	6987.137	-5077.5	6987.137	-3075	6987.137	-4997.5	6987.137	872.5
6987.138	-4452.5	6987.138	-5080	6987.138	-3197.5	6987.138	-5005	6987.138	882.5
6987.139	-4412.5	6987.139	-5042.5	6987.139	-3217.5	6987.139	-4945	6987.139	882.5
6987.14	-4525	6987.14	-5032.5	6987.14	-3580	6987.14	-5002.5	6987.14	852.5
6987.141	-4570	6987.141	-5022.5	6987.141	-3705	6987.141	-5070	6987.141	887.5
6987.142	-4637.5	6987.142	-5025	6987.142	-3687.5	6987.142	-5057.5	6987.142	877.5
6987.143	-4745	6987.143	-5065	6987.143	-4085	6987.143	-5135	6987.143	845
6987.144	-4800	6987.144	-5065	6987.144	-4062.5	6987.144	-5310	6987.144	860
6987.145	-4872.5	6987.145	-5025	6987.145	-4030	6987.145	-5400	6987.145	870
6987.146	-4882.5	6987.146	-5050	6987.146	-4207.5	6987.146	-5437.5	6987.146	885
6987.147	-4872.5	6987.147	-5020	6987.147	-4197.5	6987.147	-5442.5	6987.147	892.5
6987.148	-4875	6987.148	-4962.5	6987.148	-4307.5	6987.148	-5400	6987.148	882.5
6987.149	-4790	6987.149	-4887.5	6987.149	-4127.5	6987.149	-5282.5	6987.149	870
6987.15	-4712.5	6987.15	-4805	6987.15	-3875	6987.15	-5205	6987.15	862.5
6987.151	-4582.5	6987.151	-4805	6987.151	-3745	6987.151	-5122.5	6987.151	875
6987.152	-4395	6987.152	-4710	6987.152	-3370	6987.152	-4960	6987.152	855
6987.153	-4332.5	6987.153	-4657.5	6987.153	-3140	6987.153	-4885	6987.153	900
6987.154	-4212.5	6987.154	-4507.5	6987.154	-2992.5	6987.154	-4775	6987.154	887.5
6987.155	-4050	6987.155	-4482.5	6987.155	-2845	6987.155	-4692.5	6987.155	892.5
6987.156	-4020	6987.156	-4527.5	6987.156	-2847.5	6987.156	-4615	6987.156	922.5
6987.157	-3932.5	6987.157	-4447.5	6987.157	-2615	6987.157	-4532.5	6987.157	905
6987.158	-3862.5	6987.158	-4402.5	6987.158	-2770	6987.158	-4490	6987.158	915
6987.159	-3802.5	6987.159	-4372.5	6987.159	-2720	6987.159	-4530	6987.159	922.5
6987.16	-3875	6987.16	-4395	6987.16	-2817.5	6987.16	-4557.5	6987.16	902.5
6987.161	-3950	6987.161	-4375	6987.161	-3060	6987.161	-4635	6987.161	902.5
6987.162	-4105	6987.162	-4452.5	6987.162	-3340	6987.162	-4732.5	6987.162	907.5
6987.163	-4197.5	6987.163	-4422.5	6987.163	-3362.5	6987.163	-4800	6987.163	902.5
6987.164	-4225	6987.164	-4382.5	6987.164	-3575	6987.164	-4830	6987.164	922.5
6987.165	-4330	6987.165	-4380	6987.165	-3702.5	6987.165	-4925	6987.165	935
6987.166	-4287.5	6987.166	-4405	6987.166	-3680	6987.166	-4945	6987.166	937.5
6987.167	-4320	6987.167	-4340	6987.167	-3677.5	6987.167	-4915	6987.167	940
6987.168	-4340	6987.168	-4327.5	6987.168	-3832.5	6987.168	-4945	6987.168	922.5
6987.169	-4220	6987.169	-4237.5	6987.169	-3562.5	6987.169	-4912.5	6987.169	942.5
6987.17	-4192.5	6987.17	-4305	6987.17	-3382.5	6987.17	-4882.5	6987.17	890
6987.171	-4087.5	6987.171	-4262.5	6987.171	-3240	6987.171	-4700	6987.171	915
6987.172	-3862.5	6987.172	-4122.5	6987.172	-2910	6987.172	-4562.5	6987.172	940
6987.173	-3785	6987.173	-4012.5	6987.173	-2777.5	6987.173	-4482.5	6987.173	887.5
6987.174	-3660	6987.174	-4035	6987.174	-2657.5	6987.174	-4395	6987.174	925
6987.175	-3570	6987.175	-3935	6987.175	-2360	6987.175	-4262.5	6987.175	922.5
6987.176	-3430	6987.176	-3895	6987.176	-2312.5	6987.176	-4137.5	6987.176	930
6987.177	-3412.5	6987.177	-3935	6987.177	-2350	6987.177	-4105	6987.177	915
6987.178	-3372.5	6987.178	-3832.5	6987.178	-2340	6987.178	-4027.5	6987.178	957.5
6987.179	-3370	6987.179	-3897.5	6987.179	-2362.5	6987.179	-4070	6987.179	942.5
6987.18	-3490	6987.18	-3945	6987.18	-2590	6987.18	-4110	6987.18	960
6987.181	-3545	6987.181	-3917.5	6987.181	-2742.5	6987.181	-4180	6987.181	947.5
6987.182	-3670	6987.182	-3962.5	6987.182	-2822.5	6987.182	-4255	6987.182	955
6987.183	-3697.5	6987.183	-3955	6987.183	-2917.5	6987.183	-4327.5	6987.183	950
6987.184	-3807.5	6987.184	-3990	6987.184	-3047.5	6987.184	-4405	6987.184	920
6987.185	-3860	6987.185	-3977.5	6987.185	-3335	6987.185	-4455	6987.185	910
6987.186	-3917.5	6987.186	-3902.5	6987.186	-3327.5	6987.186	-4422.5	6987.186	945
6987.187	-3912.5	6987.187	-3887.5	6987.187	-3475	6987.187	-4452.5	6987.187	935
6987.188	-3892.5	6987.188	-3935	6987.188	-3372.5	6987.188	-4452.5	6987.188	942.5
6987.189	-3857.5	6987.189	-3910	6987.189	-3240	6987.189	-4300	6987.189	937.5
6987.19	-3797.5	6987.19	-3785	6987.19	-2922.5	6987.19	-4222.5	6987.19	960
6987.191	-3610	6987.191	-3762.5	6987.191	-2835	6987.191	-4100	6987.191	932.5
6987.192	-3530	6987.192	-3665	6987.192	-2555	6987.192	-3955	6987.192	985
6987.193	-3375	6987.193	-3665	6987.193	-2465	6987.193	-3880	6987.193	982.5
6987.194	-3195	6987.194	-3562.5	6987.194	-2352.5	6987.194	-3730	6987.194	970
6987.195	-3110	6987.195	-3515	6987.195	-2125	6987.195	-3580	6987.195	982.5
6987.196	-3035	6987.196	-3490	6987.196	-2087.5	6987.196	-3497.5	6987.196	975
6987.197	-2997.5	6987.197	-3437.5	6987.197	-1980	6987.197	-3485	6987.197	985
6987.198	-2900	6987.198	-3427.5	6987.198	-1930	6987.198	-3407.5	6987.198	982.5
6987.199	-2982.5	6987.199	-3412.5	6987.199	-2127.5	6987.199	-3467.5	6987.199	987.5
6987.2	-3025	6987.2	-3402.5	6987.2	-2250	6987.2	-3547.5	6987.2	980
6987.201	-3095	6987.201	-3462.5	6987.201	-2365	6987.201	-3535	6987.201	987.5
6987.202	-3192.5	6987.202	-3410	6987.202	-2600	6987.202	-3612.5	6987.202	950
6987.203	-3257.5	6987.203	-3435	6987.203	-2772.5	6987.203	-3690	6987.203	970
6987.204	-3355	6987.204	-3482.5	6987.204	-2870	6987.204	-3715	6987.204	972.5
6987.205	-3460	6987.205	-3500	6987.205	-3125	6987.205	-3805	6987.205	980
6987.206	-3460	6987.206	-3447.5	6987.206	-3117.5	6987.206	-3847.5	6987.206	995
6987.207	-3435	6987.207	-3450	6987.207	-3077.5	6987.207	-3780	6987.207	972.5
6987.208	-3450	6987.208	-3455	6987.208	-3032.5	6987.208	-3805	6987.208	977.5
6987.209	-3452.5	6987.209	-3372.5	6987.209	-3020	6987.209	-3780	6987.209	952.5
6987.21	-3285	6987.21	-3285	6987.21	-2720	6987.21	-3635	6987.21	965
6987.211	-3167.5	6987.211	-3262.5	6987.211	-2535	6987.211	-3497.5	6987.211	972.5
6987.212	-3040	6987.212	-3230	6987.212	-2377.5	6987.212	-3437.5	6987.212	987.5
6987.213	-3007.5	6987.213	-3270	6987.213	-2150	6987.213	-3377.5	6987.213	930
6987.214	-3025	6987.214	-3282.5	6987.214	-2037.5	6987.214	-3307.5	6987.214	940
6987.215	-2930	6987.215	-3332.5	6987.215	-1975	6987.215	-3230	6987.215	910
6987.216	-2787.5	6987.216	-3240	6987.216	-1812.5	6987.216	-3137.5	6987.216	957.5
6987.217	-2775	6987.217	-3227.5	6987.217	-1727.5	6987.217	-3150	6987.217	955
6987.218	-2822.5	6987.218	-3345	6987.218	-1887.5	6987.218	-3182.5	6987.218	922.5
6987.219	-3120	6987.219	-3580	6987.219	-2202.5	6987.219	-3570	6987.219	827.5
6987.22	-3405	6987.22	-3830	6987.22	-2510	6987.22	-3862.5	6987.22	762.5
6987.221	-3635	6987.221	-4015	6987.221	-2857.5	6987.221	-4035	6987.221	747.5
6987.222	-4102.5	6987.222	-4340	6987.222	-3425	6987.222	-4412.5	6987.222	660
6987.223	-4165	6987.223	-4347.5	6987.223	-3612.5	6987.223	-4562.5	6987.223	657.5
6987.224	-4277.5	6987.224	-4387.5	6987.224	-3792.5	6987.224	-4602.5	6987.224	637.5
6987.225	-4517.5	6987.225	-4592.5	6987.225	-4075	6987.225	-4797.5	6987.225	632.5
6987.226	-5070	6987.226	-5105	6987.226	-4532.5	6987.226	-5362.5	6987.226	472.5
6987.227	-5640	6987.227	-5782.5	6987.227	-5195	6987.227	-5950	6987.227	340
6987.228	-5400	6987.228	-5382.5	6987.228	-5035	6987.228	-5582.5	6987.228	462.5
6987.229	-5017.5	6987.229	-4935	6987.229	-4615	6987.229	-5200	6987.229	577.5
6987.23	-4732.5	6987.23	-4715	6987.23	-4195	6987.23	-4965	6987.23	602.5
6987.231	-4257.5	6987.231	-4322.5	6987.231	-3685	6987.231	-4550	6987.231	700
6987.232	-3725	6987.232	-3772.5	6987.232	-3067.5	6987.232	-3937.5	6987.232	800
6987.233	-3805	6987.233	-3915	6987.233	-3020	6987.233	-4112.5	6987.233	712.5
6987.234	-3570	6987.234	-3792.5	6987.234	-2955	6987.234	-3812.5	6987.234	782.5
6987.235	-3032.5	6987.235	-3257.5	6987.235	-2160	6987.235	-3302.5	6987.235	935
6987.236	-3100	6987.236	-3400	6987.236	-2270	6987.236	-3467.5	6987.236	825
6987.237	-3240	6987.237	-3617.5	6987.237	-2385	6987.237	-3572.5	6987.237	785
6987.238	-3075	6987.238	-3430	6987.238	-2285	6987.238	-3395	6987.238	802.5
6987.239	-3465	6987.239	-3905	6987.239	-2827.5	6987.239	-3815	6987.239	720
6987.24	-2997.5	6987.24	-3322.5	6987.24	-2602.5	6987.24	-3305	6987.24	880
6987.241	-2930	6987.241	-3200	6987.241	-2427.5	6987.241	-3167.5	6987.241	902.5
6987.242	-2637.5	6987.242	-2862.5	6987.242	-2287.5	6987.242	-2945	6987.242	977.5
6987.243	-2990	6987.243	-3060	6987.243	-2832.5	6987.243	-3260	6987.243	892.5
6987.244	-3320	6987.244	-3345	6987.244	-2940	6987.244	-3502.5	6987.244	817.5
6987.245	-3532.5	6987.245	-3445	6987.245	-3357.5	6987.245	-3702.5	6987.245	815
6987.246	-3655	6987.246	-3500	6987.246	-3300	6987.246	-3872.5	6987.246	780
6987.247	-3742.5	6987.247	-3605	6987.247	-3505	6987.247	-3975	6987.247	747.5
6987.248	-3825	6987.248	-3727.5	6987.248	-3465	6987.248	-4057.5	6987.248	710
6987.249	-3827.5	6987.249	-3670	6987.249	-3387.5	6987.249	-3980	6987.249	697.5
6987.25	-3742.5	6987.25	-3775	6987.25	-3265	6987.25	-3937.5	6987.25	687.5
6987.251	-3677.5	6987.251	-3695	6987.251	-3210	6987.251	-3937.5	6987.251	687.5
6987.252	-3607.5	6987.252	-3702.5	6987.252	-3077.5	6987.252	-3840	6987.252	660
6987.253	-3520	6987.253	-3645	6987.253	-2862.5	6987.253	-3835	6987.253	692.5
6987.254	-3550	6987.254	-3642.5	6987.254	-2710	6987.254	-3745	6987.254	647.5
6987.255	-3375	6987.255	-3552.5	6987.255	-2752.5	6987.255	-3657.5	6987.255	650
6987.256	-3287.5	6987.256	-3527.5	6987.256	-2567.5	6987.256	-3565	6987.256	660
6987.257	-3282.5	6987.257	-3535	6987.257	-2567.5	6987.257	-3567.5	6987.257	637.5
6987.258	-3247.5	6987.258	-3482.5	6987.258	-2522.5	6987.258	-3485	6987.258	670
6987.259	-3227.5	6987.259	-3555	6987.259	-2585	6987.259	-3502.5	6987.259	660
6987.26	-3362.5	6987.26	-3545	6987.26	-2807.5	6987.26	-3582.5	6987.26	665
6987.261	-3352.5	6987.261	-3550	6987.261	-2960	6987.261	-3687.5	6987.261	660
6987.262	-3460	6987.262	-3565	6987.262	-3255	6987.262	-3672.5	6987.262	647.5
6987.263	-3522.5	6987.263	-3560	6987.263	-3265	6987.263	-3820	6987.263	615
6987.264	-3545	6987.264	-3420	6987.264	-3312.5	6987.264	-3817.5	6987.264	660
6987.265	-3707.5	6987.265	-3507.5	6987.265	-3515	6987.265	-3887.5	6987.265	662.5
6987.266	-3660	6987.266	-3530	6987.266	-3632.5	6987.266	-3857.5	6987.266	662.5
6987.267	-3655	6987.267	-3485	6987.267	-3622.5	6987.267	-3842.5	6987.267	675
6987.268	-3642.5	6987.268	-3452.5	6987.268	-3517.5	6987.268	-3797.5	6987.268	680
6987.269	-3580	6987.269	-3382.5	6987.269	-3417.5	6987.269	-3757.5	6987.269	672.5
6987.27	-3457.5	6987.27	-3272.5	6987.27	-3172.5	6987.27	-3612.5	6987.27	690
6987.271	-3362.5	6987.271	-3217.5	6987.271	-3090	6987.271	-3557.5	6987.271	710
6987.272	-3265	6987.272	-3185	6987.272	-2710	6987.272	-3385	6987.272	695
6987.273	-3095	6987.273	-3095	6987.273	-2612.5	6987.273	-3265	6987.273	687.5
6987.274	-2972.5	6987.274	-3007.5	6987.274	-2422.5	6987.274	-3107.5	6987.274	700
6987.275	-2752.5	6987.275	-2930	6987.275	-2122.5	6987.275	-2987.5	6987.275	700
6987.276	-2682.5	6987.276	-2862.5	6987.276	-2147.5	6987.276	-2940	6987.276	712.5
6987.277	-2635	6987.277	-2857.5	6987.277	-1995	6987.277	-2900	6987.277	740
6987.278	-2565	6987.278	-2762.5	6987.278	-2060	6987.278	-2817.5	6987.278	760
6987.279	-2525	6987.279	-2782.5	6987.279	-1905	6987.279	-2815	6987.279	772.5
6987.28	-2572.5	6987.28	-2712.5	6987.28	-2167.5	6987.28	-2800	6987.28	765
6987.281	-2595	6987.281	-2725	6987.281	-2235	6987.281	-2867.5	6987.281	782.5
6987.282	-2732.5	6987.282	-2722.5	6987.282	-2565	6987.282	-2987.5	6987.282	765
6987.283	-2787.5	6987.283	-2727.5	6987.283	-2722.5	6987.283	-2945	6987.283	772.5
6987.284	-2787.5	6987.284	-2677.5	6987.284	-2767.5	6987.284	-2985	6987.284	782.5
6987.285	-2885	6987.285	-2725	6987.285	-2805	6987.285	-3067.5	6987.285	800
6987.286	-2915	6987.286	-2700	6987.286	-2865	6987.286	-3080	6987.286	792.5
6987.287	-2900	6987.287	-2660	6987.287	-2885	6987.287	-2992.5	6987.287	792.5
6987.288	-2895	6987.288	-2540	6987.288	-2730	6987.288	-3000	6987.288	805
6987.289	-2805	6987.289	-2482.5	6987.289	-2567.5	6987.289	-2882.5	6987.289	802.5
6987.29	-2747.5	6987.29	-2495	6987.29	-2505	6987.29	-2780	6987.29	797.5
6987.291	-2657.5	6987.291	-2450	6987.291	-2265	6987.291	-2745	6987.291	792.5
6987.292	-2880	6987.292	-2735	6987.292	-2337.5	6987.292	-2950	6987.292	705
6987.293	-3325	6987.293	-3175	6987.293	-2397.5	6987.293	-3220	6987.293	577.5
6987.294	-2457.5	6987.294	-2442.5	6987.294	-1727.5	6987.294	-2375	6987.294	802.5
6987.295	-832.5	6987.295	-1120	6987.295	-165	6987.295	-930	6987.295	1105
6987.296	2585	6987.296	2117.5	6987.296	2907.5	6987.296	2220	6987.296	1822.5
6987.297	6312.5	6987.297	5195	6987.297	6560	6987.297	5135	6987.297	2377.5
6987.298	12102.5	6987.298	10622.5	6987.298	11750	6987.298	10350	6987.298	3680
6987.299	17845	6987.299	16830	6987.299	16805	6987.299	16695	6987.299	5457.5
6987.3	26265	6987.3	27185	6987.3	22962.5	6987.3	27232.5	6987.3	8845
6987.301	34030	6987.301	38010	6987.301	28842.5	6987.301	38195	6987.301	12467.5
6987.302	38965	6987.302	46112.5	6987.302	31145	6987.302	45292.5	6987.302	14642.5
6987.303	46080	6987.303	56817.5	6987.303	35235	6987.303	55077.5	6987.303	17202.5
6987.304	55160	6987.304	68747.5	6987.304	41707.5	6987.304	66447.5	6987.304	19685
6987.305	54700	6987.305	69405	6987.305	27412.5	6987.305	69470	6987.305	20325
6987.306	38487.5	6987.306	64407.5	6987.306	7297.5	6987.306	55112.5	6987.306	21552.5
6987.307	7447.5	6987.307	3955	6987.307	6585	6987.307	7007.5	6987.307	67.5
6987.308	8327.5	6987.308	2322.5	6987.308	8175	6987.308	7460	6987.308	482.5
6987.309	8690	6987.309	6257.5	6987.309	8292.5	6987.309	9960	6987.309	2625
6987.31	8890	6987.31	7765	6987.31	8805	6987.31	10975	6987.31	3422.5
6987.311	9122.5	6987.311	8662.5	6987.311	9422.5	6987.311	11547.5	6987.311	3795
6987.312	7965	6987.312	7617.5	6987.312	9027.5	6987.312	10787.5	6987.312	3582.5
6987.313	6975	6987.313	6845	6987.313	8432.5	6987.313	9972.5	6987.313	3465
6987.314	6840	6987.314	7040	6987.314	8317.5	6987.314	10070	6987.314	3627.5
6987.315	7260	6987.315	7685	6987.315	8655	6987.315	10640	6987.315	3817.5
6987.316	7592.5	6987.316	8070	6987.316	8860	6987.316	10937.5	6987.316	3882.5
6987.317	7952.5	6987.317	8582.5	6987.317	9175	6987.317	11357.5	6987.317	4075
6987.318	8980	6987.318	9780	6987.318	9627.5	6987.318	12445	6987.318	4412.5
6987.319	10217.5	6987.319	11240	6987.319	10212.5	6987.319	13670	6987.319	4820
6987.32	11510	6987.32	12755	6987.32	10825	6987.32	14875	6987.32	5250
6987.321	12707.5	6987.321	14317.5	6987.321	11222.5	6987.321	16200	6987.321	5622.5
6987.322	13862.5	6987.322	15795	6987.322	11525	6987.322	17380	6987.322	5957.5
6987.323	14840	6987.323	17120	6987.323	11870	6987.323	18307.5	6987.323	6182.5
6987.324	15727.5	6987.324	18127.5	6987.324	12045	6987.324	19040	6987.324	6395
6987.325	16282.5	6987.325	18867.5	6987.325	12137.5	6987.325	19462.5	6987.325	6465
6987.326	16672.5	6987.326	19352.5	6987.326	12265	6987.326	19750	6987.326	6492.5
6987.327	16990	6987.327	19460	6987.327	12377.5	6987.327	19830	6987.327	6467.5
6987.328	17162.5	6987.328	19540	6987.328	12405	6987.328	19785	6987.328	6422.5
6987.329	17160	6987.329	19472.5	6987.329	12375	6987.329	19592.5	6987.329	6317.5
6987.33	17140	6987.33	19290	6987.33	12637.5	6987.33	19342.5	6987.33	6230
6987.331	17027.5	6987.331	18980	6987.331	12552.5	6987.331	19120	6987.331	6125
6987.332	16917.5	6987.332	18727.5	6987.332	12490	6987.332	18797.5	6987.332	5887.5
6987.333	16707.5	6987.333	18350	6987.333	12435	6987.333	18540	6987.333	5682.5
6987.334	16410	6987.334	17897.5	6987.334	12327.5	6987.334	18020	6987.334	5590
6987.335	16232.5	6987.335	17505	6987.335	12210	6987.335	17572.5	6987.335	5480
6987.336	15817.5	6987.336	17035	6987.336	11937.5	6987.336	17222.5	6987.336	5347.5
6987.337	15390	6987.337	16575	6987.337	11600	6987.337	16762.5	6987.337	5222.5
6987.338	14982.5	6987.338	16117.5	6987.338	11392.5	6987.338	16270	6987.338	5110
6987.339	14520	6987.339	15570	6987.339	10897.5	6987.339	15747.5	6987.339	4975
6987.34	13970	6987.34	15065	6987.34	10387.5	6987.34	15125	6987.34	4870
6987.341	13422.5	6987.341	14527.5	6987.341	9872.5	6987.341	14520	6987.341	4745
6987.342	12932.5	6987.342	13977.5	6987.342	9272.5	6987.342	13982.5	6987.342	4622.5
6987.343	12430	6987.343	13400	6987.343	8762.5	6987.343	13315	6987.343	4522.5
6987.344	11905	6987.344	12907.5	6987.344	8270	6987.344	12805	6987.344	3777.5
6987.345	11322.5	6987.345	12380	6987.345	7650	6987.345	12207.5	6987.345	3020
6987.346	10902.5	6987.346	11920	6987.346	7297.5	6987.346	11660	6987.346	2440
6987.347	10515	6987.347	11445	6987.347	6977.5	6987.347	11250	6987.347	1977.5
6987.348	10075	6987.348	10972.5	6987.348	6660	6987.348	10715	6987.348	1545
6987.349	9757.5	6987.349	10490	6987.349	6435	6987.349	10217.5	6987.349	1202.5
6987.35	9457.5	6987.35	10167.5	6987.35	6252.5	6987.35	9922.5	6987.35	870
6987.351	9177.5	6987.351	9762.5	6987.351	6297.5	6987.351	9597.5	6987.351	575
6987.352	8942.5	6987.352	9365	6987.352	6137.5	6987.352	9230	6987.352	315
6987.353	8695	6987.353	8970	6987.353	6070	6987.353	8875	6987.353	122.5
6987.354	8382.5	6987.354	8552.5	6987.354	5950	6987.354	8567.5	6987.354	-427.5
6987.355	8175	6987.355	8220	6987.355	5857.5	6987.355	8277.5	6987.355	-982.5
6987.356	7925	6987.356	7820	6987.356	5795	6987.356	7915	6987.356	-1360
6987.357	7667.5	6987.357	7430	6987.357	5572.5	6987.357	7642.5	6987.357	-1655
6987.358	7422.5	6987.358	7130	6987.358	5357.5	6987.358	7237.5	6987.358	-1537.5
6987.359	7017.5	6987.359	6652.5	6987.359	4997.5	6987.359	6832.5	6987.359	-1105
6987.36	6585	6987.36	6240	6987.36	4625	6987.36	6407.5	6987.36	-895
6987.361	6217.5	6987.361	5940	6987.361	4285	6987.361	5995	6987.361	-710
6987.362	5780	6987.362	5485	6987.362	3850	6987.362	5562.5	6987.362	-625
