H2(X)	H2(Y)	H3(X)	H3(Y)	H4(X)	H4(Y)	J3(X)	J3(Y)
6945.533	565	6945.533	5417.5	6945.533	-292.5	6945.533	2350
6945.534	662.5	6945.534	5460	6945.534	-262.5	6945.534	2390
6945.535	680	6945.535	5462.5	6945.535	-192.5	6945.535	2450
6945.536	635	6945.536	5467.5	6945.536	-215	6945.536	2477.5
6945.537	615	6945.537	5525	6945.537	-195	6945.537	2407.5
6945.538	625	6945.538	5545	6945.538	-195	6945.538	2340
6945.539	487.5	6945.539	5372.5	6945.539	-205	6945.539	2315
6945.54	460	6945.54	5310	6945.54	-170	6945.54	2322.5
6945.541	365	6945.541	5252.5	6945.541	-167.5	6945.541	2247.5
6945.542	217.5	6945.542	5110	6945.542	-262.5	6945.542	2150
6945.543	187.5	6945.543	5025	6945.543	-215	6945.543	2077.5
6945.544	75	6945.544	4875	6945.544	-252.5	6945.544	1975
6945.545	50	6945.545	4782.5	6945.545	-260	6945.545	1910
6945.546	-82.5	6945.546	4717.5	6945.546	-212.5	6945.546	1810
6945.547	-85	6945.547	4687.5	6945.547	-207.5	6945.547	1840
6945.548	-27.5	6945.548	4695	6945.548	-190	6945.548	1840
6945.549	130	6945.549	4760	6945.549	-145	6945.549	1900
6945.55	200	6945.55	4742.5	6945.55	-172.5	6945.55	1975
6945.551	360	6945.551	4830	6945.551	-87.5	6945.551	2037.5
6945.552	435	6945.552	4912.5	6945.552	-10	6945.552	2102.5
6945.553	447.5	6945.553	4897.5	6945.553	-52.5	6945.553	2097.5
6945.554	572.5	6945.554	4960	6945.554	-27.5	6945.554	2067.5
6945.555	650	6945.555	5050	6945.555	10	6945.555	2150
6945.556	682.5	6945.556	5057.5	6945.556	12.5	6945.556	2165
6945.557	680	6945.557	5090	6945.557	52.5	6945.557	2175
6945.558	727.5	6945.558	5040	6945.558	20	6945.558	2157.5
6945.559	587.5	6945.559	4985	6945.559	5	6945.559	2112.5
6945.56	507.5	6945.56	4897.5	6945.56	-10	6945.56	2037.5
6945.561	435	6945.561	4800	6945.561	-42.5	6945.561	2015
6945.562	280	6945.562	4687.5	6945.562	-30	6945.562	1952.5
6945.563	212.5	6945.563	4555	6945.563	-82.5	6945.563	1897.5
6945.564	100	6945.564	4467.5	6945.564	-75	6945.564	1747.5
6945.565	132.5	6945.565	4392.5	6945.565	-45	6945.565	1762.5
6945.566	60	6945.566	4340	6945.566	-42.5	6945.566	1655
6945.567	127.5	6945.567	4327.5	6945.567	0	6945.567	1700
6945.568	77.5	6945.568	4292.5	6945.568	-32.5	6945.568	1722.5
6945.569	287.5	6945.569	4285	6945.569	10	6945.569	1765
6945.57	402.5	6945.57	4457.5	6945.57	55	6945.57	1810
6945.571	460	6945.571	4575	6945.571	82.5	6945.571	1892.5
6945.572	552.5	6945.572	4540	6945.572	140	6945.572	1920
6945.573	585	6945.573	4572.5	6945.573	165	6945.573	1927.5
6945.574	665	6945.574	4732.5	6945.574	200	6945.574	2095
6945.575	660	6945.575	4755	6945.575	205	6945.575	2077.5
6945.576	775	6945.576	4815	6945.576	277.5	6945.576	2020
6945.577	865	6945.577	4822.5	6945.577	270	6945.577	2087.5
6945.578	805	6945.578	4790	6945.578	217.5	6945.578	2027.5
6945.579	757.5	6945.579	4707.5	6945.579	177.5	6945.579	2022.5
6945.58	620	6945.58	4655	6945.58	212.5	6945.58	1937.5
6945.581	530	6945.581	4562.5	6945.581	167.5	6945.581	1880
6945.582	440	6945.582	4487.5	6945.582	152.5	6945.582	1930
6945.583	335	6945.583	4395	6945.583	92.5	6945.583	1770
6945.584	280	6945.584	4305	6945.584	75	6945.584	1685
6945.585	285	6945.585	4257.5	6945.585	110	6945.585	1720
6945.586	220	6945.586	4197.5	6945.586	150	6945.586	1677.5
6945.587	255	6945.587	4130	6945.587	145	6945.587	1650
6945.588	282.5	6945.588	4135	6945.588	165	6945.588	1707.5
6945.589	350	6945.589	4167.5	6945.589	177.5	6945.589	1745
6945.59	412.5	6945.59	4302.5	6945.59	195	6945.59	1825
6945.591	652.5	6945.591	4420	6945.591	230	6945.591	1895
6945.592	822.5	6945.592	4555	6945.592	340	6945.592	1972.5
6945.593	942.5	6945.593	4720	6945.593	465	6945.593	2162.5
6945.594	1132.5	6945.594	4815	6945.594	550	6945.594	2200
6945.595	987.5	6945.595	4602.5	6945.595	307.5	6945.595	2137.5
6945.596	1000	6945.596	4617.5	6945.596	310	6945.596	2040
6945.597	792.5	6945.597	4510	6945.597	122.5	6945.597	1915
6945.598	880	6945.598	4652.5	6945.598	225	6945.598	1972.5
6945.599	835	6945.599	4547.5	6945.599	207.5	6945.599	1950
6945.6	495	6945.6	4232.5	6945.6	-62.5	6945.6	1677.5
6945.601	712.5	6945.601	4490	6945.601	272.5	6945.601	1955
6945.602	630	6945.602	4420	6945.602	360	6945.602	2087.5
6945.603	320	6945.603	4130	6945.603	25	6945.603	1675
6945.604	485	6945.604	4260	6945.604	280	6945.604	1875
6945.605	860	6945.605	4677.5	6945.605	782.5	6945.605	2325
6945.606	1845	6945.606	5755	6945.606	1975	6945.606	3450
6945.607	2155	6945.607	5962.5	6945.607	2212.5	6945.607	3612.5
6945.608	1750	6945.608	5475	6945.608	1635	6945.608	3135
6945.609	1080	6945.609	4662.5	6945.609	732.5	6945.609	2292.5
6945.61	620	6945.61	4217.5	6945.61	212.5	6945.61	1887.5
6945.611	452.5	6945.611	4082.5	6945.611	-70	6945.611	1667.5
6945.612	570	6945.612	4122.5	6945.612	-75	6945.612	1665
6945.613	677.5	6945.613	4165	6945.613	-20	6945.613	1740
6945.614	515	6945.614	3990	6945.614	-230	6945.614	1562.5
6945.615	200	6945.615	3645	6945.615	-670	6945.615	1065
6945.616	440	6945.616	3995	6945.616	-335	6945.616	1412.5
6945.617	-60	6945.617	3500	6945.617	-922.5	6945.617	960
6945.618	-692.5	6945.618	2842.5	6945.618	-1532.5	6945.618	345
6945.619	-1117.5	6945.619	2450	6945.619	-1950	6945.619	-122.5
6945.62	-1382.5	6945.62	2265	6945.62	-2092.5	6945.62	-262.5
6945.621	-1367.5	6945.621	2260	6945.621	-2027.5	6945.621	-200
6945.622	-1075	6945.622	2655	6945.622	-1517.5	6945.622	227.5
6945.623	-740	6945.623	2920	6945.623	-1157.5	6945.623	520
6945.624	-940	6945.624	2712.5	6945.624	-1240	6945.624	372.5
6945.625	-1272.5	6945.625	2437.5	6945.625	-1622.5	6945.625	-12.5
6945.626	-1467.5	6945.626	2137.5	6945.626	-1862.5	6945.626	-280
6945.627	-1627.5	6945.627	1957.5	6945.627	-2027.5	6945.627	-475
6945.628	-1782.5	6945.628	1880	6945.628	-2165	6945.628	-615
6945.629	-1737.5	6945.629	1895	6945.629	-2177.5	6945.629	-610
6945.63	-1610	6945.63	2017.5	6945.63	-2072.5	6945.63	-512.5
6945.631	-1402.5	6945.631	2172.5	6945.631	-1987.5	6945.631	-385
6945.632	-1210	6945.632	2315	6945.632	-1887.5	6945.632	-320
6945.633	-1042.5	6945.633	2447.5	6945.633	-1777.5	6945.633	-167.5
6945.634	-885	6945.634	2615	6945.634	-1642.5	6945.634	-2.5
6945.635	-807.5	6945.635	2760	6945.635	-1617.5	6945.635	52.5
6945.636	-770	6945.636	2802.5	6945.636	-1547.5	6945.636	142.5
6945.637	-695	6945.637	2917.5	6945.637	-1512.5	6945.637	185
6945.638	-625	6945.638	2972.5	6945.638	-1445	6945.638	242.5
6945.639	-640	6945.639	2955	6945.639	-1400	6945.639	265
6945.64	-700	6945.64	2937.5	6945.64	-1337.5	6945.64	360
6945.641	-667.5	6945.641	2925	6945.641	-1302.5	6945.641	325
6945.642	-790	6945.642	2880	6945.642	-1262.5	6945.642	242.5
6945.643	-795	6945.643	2885	6945.643	-1265	6945.643	305
6945.644	-805	6945.644	2725	6945.644	-1250	6945.644	272.5
6945.645	-887.5	6945.645	2757.5	6945.645	-1220	6945.645	327.5
6945.646	-865	6945.646	2792.5	6945.646	-1167.5	6945.646	350
6945.647	-767.5	6945.647	2790	6945.647	-1165	6945.647	347.5
6945.648	-775	6945.648	2875	6945.648	-1087.5	6945.648	362.5
6945.649	-620	6945.649	3015	6945.649	-972.5	6945.649	475
6945.65	-430	6945.65	3072.5	6945.65	-932.5	6945.65	587.5
6945.651	-327.5	6945.651	3245	6945.651	-885	6945.651	662.5
6945.652	-160	6945.652	3277.5	6945.652	-812.5	6945.652	657.5
6945.653	-22.5	6945.653	3445	6945.653	-780	6945.653	727.5
6945.654	57.5	6945.654	3542.5	6945.654	-695	6945.654	805
6945.655	267.5	6945.655	3585	6945.655	-680	6945.655	880
6945.656	250	6945.656	3645	6945.656	-615	6945.656	902.5
6945.657	270	6945.657	3677.5	6945.657	-620	6945.657	1000
6945.658	340	6945.658	3740	6945.658	-590	6945.658	1067.5
6945.659	180	6945.659	3635	6945.659	-622.5	6945.659	1010
6945.66	240	6945.66	3645	6945.66	-555	6945.66	900
6945.661	127.5	6945.661	3540	6945.661	-567.5	6945.661	947.5
6945.662	37.5	6945.662	3507.5	6945.662	-535	6945.662	927.5
6945.663	27.5	6945.663	3430	6945.663	-510	6945.663	850
6945.664	-67.5	6945.664	3360	6945.664	-502.5	6945.664	845
6945.665	-10	6945.665	3330	6945.665	-452.5	6945.665	862.5
6945.666	-65	6945.666	3367.5	6945.666	-447.5	6945.666	840
6945.667	-25	6945.667	3330	6945.667	-432.5	6945.667	900
6945.668	87.5	6945.668	3295	6945.668	-400	6945.668	965
6945.669	195	6945.669	3430	6945.669	-290	6945.669	1047.5
6945.67	272.5	6945.67	3572.5	6945.67	-257.5	6945.67	1122.5
6945.671	435	6945.671	3675	6945.671	-180	6945.671	1207.5
6945.672	645	6945.672	3755	6945.672	-120	6945.672	1260
6945.673	742.5	6945.673	3972.5	6945.673	10	6945.673	1377.5
6945.674	877.5	6945.674	4090	6945.674	120	6945.674	1457.5
6945.675	970	6945.675	4175	6945.675	182.5	6945.675	1597.5
6945.676	990	6945.676	4207.5	6945.676	220	6945.676	1700
6945.677	985	6945.677	4220	6945.677	250	6945.677	1680
6945.678	1177.5	6945.678	4507.5	6945.678	412.5	6945.678	2015
6945.679	2340	6945.679	5725	6945.679	1650	6945.679	3180
6945.68	3802.5	6945.68	6852.5	6945.68	2500	6945.68	4162.5
6945.681	6340	6945.681	8957.5	6945.681	4127.5	6945.681	5927.5
6945.682	7572.5	6945.682	9395	6945.682	4015	6945.682	6077.5
6945.683	10797.5	6945.683	12395	6945.683	7155	6945.683	8762.5
6945.684	14477.5	6945.684	17122.5	6945.684	13267.5	6945.684	12710
6945.685	19530	6945.685	24475	6945.685	23250	6945.685	18847.5
6945.686	24410	6945.686	30775	6945.686	33285	6945.686	24330
6945.687	26455	6945.687	33930	6945.687	39617.5	6945.687	25992.5
6945.688	32010	6945.688	41070	6945.688	45687.5	6945.688	30607.5
6945.689	38367.5	6945.689	48802.5	6945.689	50795	6945.689	37345
6945.69	16042.5	6945.69	29737.5	6945.69	47725	6945.69	33890
6945.691	-7230	6945.691	-6377.5	6945.691	-9470	6945.691	-4637.5
6945.692	-3402.5	6945.692	-2800	6945.692	-1257.5	6945.692	-6605
6945.693	-1015	6945.693	165	6945.693	240	6945.693	-3292.5
6945.694	395	6945.694	1912.5	6945.694	1122.5	6945.694	-820
6945.695	942.5	6945.695	2907.5	6945.695	1797.5	6945.695	432.5
6945.696	1767.5	6945.696	3757.5	6945.696	2710	6945.696	1492.5
6945.697	2940	6945.697	5055	6945.697	4142.5	6945.697	2812.5
6945.698	2832.5	6945.698	4907.5	6945.698	4212.5	6945.698	2852.5
6945.699	2002.5	6945.699	4057.5	6945.699	3657.5	6945.699	2140
6945.7	1675	6945.7	3855	6945.7	3827.5	6945.7	1950
6945.701	1142.5	6945.701	3357.5	6945.701	3790	6945.701	1522.5
6945.702	317.5	6945.702	2660	6945.702	3432.5	6945.702	907.5
6945.703	-207.5	6945.703	2100	6945.703	3197.5	6945.703	390
6945.704	-622.5	6945.704	1767.5	6945.704	3270	6945.704	52.5
6945.705	-495	6945.705	1937.5	6945.705	3702.5	6945.705	202.5
6945.706	-460	6945.706	2095	6945.706	4140	6945.706	235
6945.707	-400	6945.707	2270	6945.707	4630	6945.707	320
6945.708	-80	6945.708	2725	6945.708	5170	6945.708	525
6945.709	327.5	6945.709	3190	6945.709	5762.5	6945.709	802.5
6945.71	752.5	6945.71	3817.5	6945.71	6372.5	6945.71	1137.5
6945.711	1302.5	6945.711	4507.5	6945.711	6940	6945.711	1555
6945.712	1945	6945.712	5287.5	6945.712	7572.5	6945.712	1987.5
6945.713	2520	6945.713	6075	6945.713	8027.5	6945.713	2472.5
6945.714	3292.5	6945.714	6930	6945.714	8542.5	6945.714	2997.5
6945.715	3912.5	6945.715	7760	6945.715	8937.5	6945.715	3535
6945.716	4500	6945.716	8465	6945.716	9215	6945.716	4070
6945.717	5097.5	6945.717	9107.5	6945.717	9435	6945.717	4542.5
6945.718	5552.5	6945.718	9462.5	6945.718	9605	6945.718	4980
6945.719	5825	6945.719	9672.5	6945.719	9740	6945.719	5425
6945.72	6112.5	6945.72	9732.5	6945.72	9825	6945.72	5850
6945.721	6332.5	6945.721	9570	6945.721	9752.5	6945.721	6200
6945.722	6295	6945.722	9307.5	6945.722	9615	6945.722	6437.5
6945.723	6297.5	6945.723	9060	6945.723	9435	6945.723	6580
6945.724	6172.5	6945.724	8727.5	6945.724	9267.5	6945.724	6635
6945.725	6012.5	6945.725	8397.5	6945.725	9055	6945.725	6782.5
6945.726	5977.5	6945.726	8047.5	6945.726	8837.5	6945.726	6852.5
6945.727	5755	6945.727	7667.5	6945.727	8510	6945.727	6927.5
6945.728	5642.5	6945.728	7347.5	6945.728	8225	6945.728	6975
6945.729	5522.5	6945.729	7095	6945.729	7937.5	6945.729	7012.5
6945.73	5330	6945.73	6780	6945.73	7740	6945.73	7022.5
6945.731	5222.5	6945.731	6540	6945.731	7340	6945.731	7040
6945.732	5085	6945.732	6237.5	6945.732	7017.5	6945.732	6992.5
6945.733	4882.5	6945.733	5905	6945.733	6715	6945.733	6932.5
6945.734	4787.5	6945.734	5647.5	6945.734	6490	6945.734	6832.5
6945.735	4577.5	6945.735	5347.5	6945.735	6132.5	6945.735	6655
6945.736	4260	6945.736	5040	6945.736	5832.5	6945.736	6397.5
6945.737	4057.5	6945.737	4770	6945.737	5567.5	6945.737	6137.5
6945.738	3775	6945.738	4522.5	6945.738	5285	6945.738	5702.5
6945.739	3457.5	6945.739	4207.5	6945.739	5002.5	6945.739	5262.5
6945.74	3107.5	6945.74	3810	6945.74	4737.5	6945.74	4847.5
6945.741	2775	6945.741	3405	6945.741	4417.5	6945.741	4320
6945.742	2412.5	6945.742	2980	6945.742	4180	6945.742	3777.5
6945.743	2222.5	6945.743	2515	6945.743	3890	6945.743	3242.5
6945.744	1810	6945.744	2095	6945.744	3642.5	6945.744	2777.5
6945.745	1467.5	6945.745	1747.5	6945.745	3442.5	6945.745	2310
6945.746	1365	6945.746	1302.5	6945.746	3250	6945.746	1860
6945.747	1125	6945.747	912.5	6945.747	3052.5	6945.747	1470
6945.748	1025	6945.748	525	6945.748	2840	6945.748	1055
6945.749	1022.5	6945.749	235	6945.749	2742.5	6945.749	795
6945.75	967.5	6945.75	-162.5	6945.75	2557.5	6945.75	507.5
6945.751	942.5	6945.751	-460	6945.751	2442.5	6945.751	322.5
6945.752	885	6945.752	-790	6945.752	2307.5	6945.752	42.5
6945.753	845	6945.753	-1235	6945.753	2160	6945.753	-222.5
6945.754	835	6945.754	-1535	6945.754	2067.5	6945.754	-420
6945.755	790	6945.755	-1912.5	6945.755	1917.5	6945.755	-600
6945.756	657.5	6945.756	-2320	6945.756	1757.5	6945.756	-785
6945.757	577.5	6945.757	-2640	6945.757	1637.5	6945.757	-1000
6945.758	570	6945.758	-3037.5	6945.758	1480	6945.758	-1190
6945.759	400	6945.759	-3532.5	6945.759	1400	6945.759	-1452.5
6945.76	232.5	6945.76	-3927.5	6945.76	1240	6945.76	-1617.5
6945.761	22.5	6945.761	-4442.5	6945.761	1082.5	6945.761	-1917.5
6945.762	-180	6945.762	-4907.5	6945.762	907.5	6945.762	-2002.5
6945.763	-302.5	6945.763	-5300	6945.763	810	6945.763	-2300
6945.764	-587.5	6945.764	-5720	6945.764	617.5	6945.764	-2477.5
6945.765	-695	6945.765	-6172.5	6945.765	502.5	6945.765	-2680
6945.766	-805	6945.766	-6440	6945.766	330	6945.766	-2855
6945.767	-890	6945.767	-6737.5	6945.767	235	6945.767	-2937.5
6945.768	-952.5	6945.768	-6955	6945.768	122.5	6945.768	-3080
6945.769	-907.5	6945.769	-7075	6945.769	20	6945.769	-3120
6945.77	-962.5	6945.77	-7252.5	6945.77	-62.5	6945.77	-3180
6945.771	-885	6945.771	-7400	6945.771	-142.5	6945.771	-3282.5
6945.772	-872.5	6945.772	-7555	6945.772	-240	6945.772	-3190
6945.773	-855	6945.773	-7722.5	6945.773	-365	6945.773	-3297.5
6945.774	-805	6945.774	-7780	6945.774	-420	6945.774	-3267.5
6945.775	-812.5	6945.775	-7930	6945.775	-552.5	6945.775	-3367.5
6945.776	-830	6945.776	-8040	6945.776	-627.5	6945.776	-3387.5
6945.777	-897.5	6945.777	-8167.5	6945.777	-755	6945.777	-3460
6945.778	-925	6945.778	-8315	6945.778	-925	6945.778	-3555
6945.779	-1197.5	6945.779	-8590	6945.779	-1025	6945.779	-3632.5
6945.78	-1287.5	6945.78	-8807.5	6945.78	-1177.5	6945.78	-3762.5
6945.781	-1522.5	6945.781	-9070	6945.781	-1257.5	6945.781	-3842.5
6945.782	-1797.5	6945.782	-9255	6945.782	-1442.5	6945.782	-3960
6945.783	-1967.5	6945.783	-9530	6945.783	-1545	6945.783	-4077.5
6945.784	-2117.5	6945.784	-9705	6945.784	-1722.5	6945.784	-4200
6945.785	-2227.5	6945.785	-9842.5	6945.785	-1847.5	6945.785	-4287.5
6945.786	-2292.5	6945.786	-10012.5	6945.786	-1887.5	6945.786	-4330
6945.787	-2380	6945.787	-10150	6945.787	-1990	6945.787	-4440
6945.788	-2442.5	6945.788	-10260	6945.788	-2075	6945.788	-4447.5
6945.789	-2402.5	6945.789	-10277.5	6945.789	-2072.5	6945.789	-4415
6945.79	-2395	6945.79	-10375	6945.79	-2162.5	6945.79	-4420
6945.791	-2427.5	6945.791	-10345	6945.791	-2220	6945.791	-4347.5
6945.792	-2297.5	6945.792	-10307.5	6945.792	-2272.5	6945.792	-4367.5
6945.793	-2205	6945.793	-10337.5	6945.793	-2292.5	6945.793	-4315
6945.794	-2172.5	6945.794	-10265	6945.794	-2347.5	6945.794	-4287.5
6945.795	-2140	6945.795	-10342.5	6945.795	-2337.5	6945.795	-4235
6945.796	-2182.5	6945.796	-10340	6945.796	-2437.5	6945.796	-4205
6945.797	-2210	6945.797	-10365	6945.797	-2560	6945.797	-4200
6945.798	-2172.5	6945.798	-10400	6945.798	-2605	6945.798	-4225
6945.799	-2385	6945.799	-10547.5	6945.799	-2710	6945.799	-4332.5
6945.8	-2487.5	6945.8	-10602.5	6945.8	-2707.5	6945.8	-4350
6945.801	-2602.5	6945.801	-10735	6945.801	-2822.5	6945.801	-4392.5
6945.802	-2762.5	6945.802	-10857.5	6945.802	-2895	6945.802	-4525
6945.803	-2897.5	6945.803	-10987.5	6945.803	-2982.5	6945.803	-4532.5
6945.804	-3070	6945.804	-11122.5	6945.804	-3065	6945.804	-4682.5
6945.805	-3130	6945.805	-11250	6945.805	-3045	6945.805	-4747.5
6945.806	-3125	6945.806	-11275	6945.806	-3080	6945.806	-4715
6945.807	-3205	6945.807	-11300	6945.807	-3140	6945.807	-4740
6945.808	-3185	6945.808	-11305	6945.808	-3147.5	6945.808	-4740
6945.809	-3142.5	6945.809	-11232.5	6945.809	-3155	6945.809	-4740
6945.81	-3060	6945.81	-11177.5	6945.81	-3162.5	6945.81	-4697.5
6945.811	-2935	6945.811	-10982.5	6945.811	-3100	6945.811	-4655
6945.812	-2855	6945.812	-10907.5	6945.812	-3135	6945.812	-4565
6945.813	-2725	6945.813	-10840	6945.813	-3152.5	6945.813	-4525
6945.814	-2667.5	6945.814	-10717.5	6945.814	-3127.5	6945.814	-4507.5
6945.815	-2627.5	6945.815	-10587.5	6945.815	-3120	6945.815	-4490
6945.816	-2580	6945.816	-10530	6945.816	-3137.5	6945.816	-4447.5
6945.817	-2582.5	6945.817	-10445	6945.817	-3140	6945.817	-4445
6945.818	-2605	6945.818	-10467.5	6945.818	-3150	6945.818	-4475
6945.819	-2695	6945.819	-10537.5	6945.819	-3200	6945.819	-4460
6945.82	-2727.5	6945.82	-10585	6945.82	-3205	6945.82	-4520
6945.821	-2795	6945.821	-10570	6945.821	-3215	6945.821	-4610
6945.822	-2920	6945.822	-10707.5	6945.822	-3262.5	6945.822	-4642.5
6945.823	-2977.5	6945.823	-10715	6945.823	-3295	6945.823	-4727.5
6945.824	-3070	6945.824	-10807.5	6945.824	-3317.5	6945.824	-4755
6945.825	-3142.5	6945.825	-10822.5	6945.825	-3335	6945.825	-4815
6945.826	-3185	6945.826	-10822.5	6945.826	-3310	6945.826	-4735
6945.827	-3157.5	6945.827	-10807.5	6945.827	-3322.5	6945.827	-4747.5
6945.828	-3125	6945.828	-10765	6945.828	-3247.5	6945.828	-4840
6945.829	-2990	6945.829	-10555	6945.829	-3245	6945.829	-4807.5
6945.83	-2780	6945.83	-10445	6945.83	-3192.5	6945.83	-4727.5
6945.831	-2695	6945.831	-10330	6945.831	-3170	6945.831	-4665
6945.832	-2580	6945.832	-10160	6945.832	-3140	6945.832	-4565
6945.833	-2517.5	6945.833	-10077.5	6945.833	-3112.5	6945.833	-4515
6945.834	-2382.5	6945.834	-9972.5	6945.834	-3120	6945.834	-4475
6945.835	-2150	6945.835	-9817.5	6945.835	-3045	6945.835	-4390
6945.836	-2127.5	6945.836	-9737.5	6945.836	-3000	6945.836	-4400
6945.837	-2125	6945.837	-9722.5	6945.837	-3007.5	6945.837	-4380
6945.838	-2137.5	6945.838	-9617.5	6945.838	-3022.5	6945.838	-4355
6945.839	-2252.5	6945.839	-9700	6945.839	-3052.5	6945.839	-4412.5
6945.84	-2317.5	6945.84	-9775	6945.84	-3020	6945.84	-4417.5
6945.841	-2370	6945.841	-9702.5	6945.841	-3047.5	6945.841	-4462.5
6945.842	-2505	6945.842	-9812.5	6945.842	-3102.5	6945.842	-4570
6945.843	-2560	6945.843	-9870	6945.843	-3140	6945.843	-4642.5
6945.844	-2617.5	6945.844	-9837.5	6945.844	-3150	6945.844	-4662.5
6945.845	-2732.5	6945.845	-9902.5	6945.845	-3202.5	6945.845	-4675
6945.846	-2740	6945.846	-9930	6945.846	-3187.5	6945.846	-4777.5
6945.847	-2647.5	6945.847	-9900	6945.847	-3125	6945.847	-4735
6945.848	-2637.5	6945.848	-9810	6945.848	-3130	6945.848	-4747.5
6945.849	-2552.5	6945.849	-9705	6945.849	-3097.5	6945.849	-4687.5
6945.85	-2387.5	6945.85	-9562.5	6945.85	-3072.5	6945.85	-4610
6945.851	-2295	6945.851	-9392.5	6945.851	-3032.5	6945.851	-4502.5
6945.852	-2082.5	6945.852	-9295	6945.852	-2970	6945.852	-4467.5
6945.853	-1937.5	6945.853	-9127.5	6945.853	-2957.5	6945.853	-4430
6945.854	-1895	6945.854	-8965	6945.854	-2867.5	6945.854	-4365
6945.855	-1722.5	6945.855	-8835	6945.855	-2915	6945.855	-4322.5
6945.856	-1677.5	6945.856	-8820	6945.856	-2842.5	6945.856	-4340
6945.857	-1675	6945.857	-8692.5	6945.857	-2860	6945.857	-4290
6945.858	-1645	6945.858	-8705	6945.858	-2845	6945.858	-4255
6945.859	-1807.5	6945.859	-8630	6945.859	-2857.5	6945.859	-4262.5
6945.86	-1760	6945.86	-8702.5	6945.86	-2882.5	6945.86	-4297.5
6945.861	-1835	6945.861	-8680	6945.861	-2882.5	6945.861	-4430
6945.862	-1972.5	6945.862	-8760	6945.862	-2935	6945.862	-4395
6945.863	-1997.5	6945.863	-8822.5	6945.863	-2957.5	6945.863	-4487.5
6945.864	-2165	6945.864	-8897.5	6945.864	-2972.5	6945.864	-4552.5
6945.865	-2135	6945.865	-8855	6945.865	-2965	6945.865	-4612.5
6945.866	-2167.5	6945.866	-8845	6945.866	-2945	6945.866	-4642.5
6945.867	-2265	6945.867	-8885	6945.867	-2960	6945.867	-4645
6945.868	-2140	6945.868	-8802.5	6945.868	-2897.5	6945.868	-4615
6945.869	-2067.5	6945.869	-8672.5	6945.869	-2905	6945.869	-4575
6945.87	-1845	6945.87	-8465	6945.87	-2825	6945.87	-4467.5
6945.871	-1802.5	6945.871	-8317.5	6945.871	-2822.5	6945.871	-4422.5
6945.872	-1580	6945.872	-8190	6945.872	-2747.5	6945.872	-4340
6945.873	-1550	6945.873	-8115	6945.873	-2725	6945.873	-4275
6945.874	-1320	6945.874	-7920	6945.874	-2735	6945.874	-4230
6945.875	-1275	6945.875	-7790	6945.875	-2632.5	6945.875	-4110
6945.876	-1257.5	6945.876	-7735	6945.876	-2627.5	6945.876	-4122.5
6945.877	-1235	6945.877	-7657.5	6945.877	-2635	6945.877	-4105
6945.878	-1230	6945.878	-7550	6945.878	-2620	6945.878	-4102.5
6945.879	-1295	6945.879	-7512.5	6945.879	-2605	6945.879	-4067.5
6945.88	-1372.5	6945.88	-7505	6945.88	-2642.5	6945.88	-4142.5
6945.881	-1447.5	6945.881	-7602.5	6945.881	-2635	6945.881	-4160
6945.882	-1522.5	6945.882	-7600	6945.882	-2637.5	6945.882	-4282.5
6945.883	-1585	6945.883	-7667.5	6945.883	-2655	6945.883	-4260
6945.884	-1655	6945.884	-7652.5	6945.884	-2670	6945.884	-4297.5
6945.885	-1762.5	6945.885	-7737.5	6945.885	-2665	6945.885	-4367.5
6945.886	-1715	6945.886	-7637.5	6945.886	-2672.5	6945.886	-4350
6945.887	-1777.5	6945.887	-7665	6945.887	-2687.5	6945.887	-4382.5
6945.888	-1747.5	6945.888	-7557.5	6945.888	-2622.5	6945.888	-4330
6945.889	-1692.5	6945.889	-7435	6945.889	-2575	6945.889	-4230
6945.89	-1590	6945.89	-7287.5	6945.89	-2537.5	6945.89	-4145
6945.891	-1457.5	6945.891	-7047.5	6945.891	-2482.5	6945.891	-4077.5
6945.892	-1315	6945.892	-6942.5	6945.892	-2472.5	6945.892	-3970
6945.893	-1215	6945.893	-6800	6945.893	-2397.5	6945.893	-3925
6945.894	-1122.5	6945.894	-6545	6945.894	-2362.5	6945.894	-3875
6945.895	-1017.5	6945.895	-6427.5	6945.895	-2282.5	6945.895	-3732.5
6945.896	-962.5	6945.896	-6325	6945.896	-2310	6945.896	-3730
6945.897	-902.5	6945.897	-6252.5	6945.897	-2250	6945.897	-3765
6945.898	-912.5	6945.898	-6185	6945.898	-2200	6945.898	-3662.5
6945.899	-950	6945.899	-6182.5	6945.899	-2202.5	6945.899	-3742.5
6945.9	-1097.5	6945.9	-6170	6945.9	-2195	6945.9	-3782.5
6945.901	-1255	6945.901	-6145	6945.901	-2235	6945.901	-3752.5
6945.902	-1370	6945.902	-6222.5	6945.902	-2222.5	6945.902	-3840
